category,name,date,text
debate,Joe Biden,2020,"Nobody knows, Mr. President. What they do know is you’re not paying your taxes, or you’re paying taxes that are so low, when last time he said, what he paid, he said, I only pay that little because I’m smart. I know how to game the system. Come on. Come on, folks."
debate,Donald Trump,2020,So…
debate,Kristen Welker,2020,"[crosstalk 00:05:11] President Trump, and then I want to get to two questions to both of you on this."
debate,Joe Biden,2020,Sure.
debate,Donald Trump,2020,"I was put through a phony witch hunt for three years. It started before I even got elected. They spied of my campaign. No president should ever have to go through what I went through. Let me just say this, Mueller and 18 angry Democrats and FBI agents all over the place spent $48 million. They went through everything I had, including my tax returns, and they found absolutely no collusion and nothing wrong. $48 million. I guarantee you, if I spent $1 million on you, Joe, I could find plenty wrong because the kind of things-"
debate,Kristen Welker,2020,All right.
debate,Donald Trump,2020,"… that you’ve done and the kind of monies that your family has taken, I mean, your brother made money in Iraq-"
debate,Kristen Welker,2020,Let me…
debate,Donald Trump,2020,"… millions of dollars. Your other brother made a fortune, and it’s all through you, Joe. And they say you get some of it. And you do live very well, you have houses all over the place. You live very well."
debate,Kristen Welker,2020,"All right, gentlemen. Let me just ask some questions about all of this broadly. Vice-President Biden, there have been questions about the work your son has done in China and for a Ukrainian energy company when you were vice-president, in retrospect, was anything about those relationships inappropriate or unethical?"
debate,Joe Biden,2020,"Nothing was unethical. Here’s what the deal. With regard to Ukraine. We had this whole question about whether or not, because he was on the board, I later learned of Burisma, a company that somehow, I had done something wrong, yet every single solitary person, when he was going through his impeachment, testifying under oath, who work for him, said I did my job impeccably. I carried out U.S. policy, not one single solitary thing was out of line, not a single thing, number one."
debate,Joe Biden,2020,"Number two, the guy who got in trouble in Ukraine was this guy trying to bribe the Ukrainian government to say something negative about me, which they would not do and did not do because it never ever, ever happened. My son has not made money in terms of this thing about, what are you talking about, China. I have not had… the only guy who made money from China is this guy. He’s the only one. Nobody else has made money from China."
debate,Kristen Welker,2020,President Trump-
debate,Donald Trump,2020,[crosstalk 00:07:25]…
debate,Kristen Welker,2020,… let me ask my question to you [crosstalk 00:07:28]…
debate,Donald Trump,2020,But could I just one thing?
debate,Kristen Welker,2020,Very quickly.
debate,Donald Trump,2020,"His son didn’t have a job for a long time, was, sadly, no longer in the military service, I won’t get into that, and he didn’t have a job. As soon as he became vice-president, Burisma, not the best reputation in the world, I hear they paid him $183,000 a month, listen to this, $183,000, and they gave him a $3 million upfront payment, and he had no energy experience. That’s 100% dishonest."
